"","username","inputvalue","expected","label","firstlanguage","hearing","environment","equipment","experiment","foreignlanguages","startdate","enddate","acc_rating"
"6473","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Polish","normal","public","in-ear","Fricatives #1","1. Danish, 2. English, 3. Spanish",2021-10-28,2021-10-28,1
"6474","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Polish","normal","public","in-ear","Fricatives #1","1. Danish, 2. English, 3. Spanish",2021-10-28,2021-10-28,1
"6475","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Polish","normal","public","in-ear","Fricatives #1","1. Danish, 2. English, 3. Spanish",2021-10-28,2021-10-28,1
"6476","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Polish","normal","public","in-ear","Fricatives #1","1. Danish, 2. English, 3. Spanish",2021-10-28,2021-10-28,1
"6477","MNRO29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Polish","normal","public","in-ear","Fricatives #1","1. Danish, 2. English, 3. Spanish",2021-10-28,2021-10-28,0
"6478","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Polish","normal","public","in-ear","Fricatives #1","1. Danish, 2. English, 3. Spanish",2021-10-28,2021-10-28,1
"6479","MNRO29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Polish","normal","public","in-ear","Fricatives #1","1. Danish, 2. English, 3. Spanish",2021-10-28,2021-10-28,0
"6480","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Polish","normal","public","in-ear","Fricatives #1","1. Danish, 2. English, 3. Spanish",2021-10-28,2021-10-28,1
"6481","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Polish","normal","public","in-ear","Fricatives #1","1. Danish, 2. English, 3. Spanish",2021-10-28,2021-10-28,1
"6482","MNRO29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Polish","normal","public","in-ear","Fricatives #1","1. Danish, 2. English, 3. Spanish",2021-10-28,2021-10-28,0
"6483","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Polish","normal","public","in-ear","Fricatives #1","1. Danish, 2. English, 3. Spanish",2021-10-28,2021-10-28,1
"6484","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Polish","normal","public","in-ear","Fricatives #1","1. Danish, 2. English, 3. Spanish",2021-10-28,2021-10-28,1
"6485","MNRO29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Polish","normal","public","in-ear","Fricatives #1","1. Danish, 2. English, 3. Spanish",2021-10-28,2021-10-28,0
"6486","MNRO29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Polish","normal","public","in-ear","Fricatives #1","1. Danish, 2. English, 3. Spanish",2021-10-28,2021-10-28,0
"6487","MNRO29","Yes","null","<p>Did you hear a difference?</p>","Polish","normal","public","in-ear","Fricatives #1","1. Danish, 2. English, 3. Spanish",2021-10-28,2021-10-28,0
"6488","HAKR15","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6489","HAKR15","Ok, continue","s","<p>Now you will hear ""s"" as in the first sound of ""see"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6490","HAKR15","Ok, continue","z","<p>Now you will hear ""z"" as in the first sound of ""zoo"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6491","HAKR15","Yes","null","<p>Did you hear a difference?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6492","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6493","HAKR15","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6494","HAKR15","s","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6495","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6496","HAKR15","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6497","HAKR15","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6498","HAKR15","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6499","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6500","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6501","HAKR15","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6502","HAKR15","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6503","HAKR15","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6504","HAKR15","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6505","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6506","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6507","HAKR15","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6508","HAKR15","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6509","HAKR15","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6510","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6511","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6512","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6513","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6514","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6515","HAKR15","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6516","HAKR15","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6517","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6518","HAKR15","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6519","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6520","HAKR15","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6521","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6522","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6523","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6524","HAKR15","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6525","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6526","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6527","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6528","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6529","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6530","HAKR15","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6531","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6532","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6533","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6534","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6535","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6536","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6537","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6538","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6539","HAKR15","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6540","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6541","HAKR15","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6542","HAKR15","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6543","HAKR15","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6544","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6545","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6546","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6547","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6548","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6549","HAKR15","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6550","HAKR15","…neutral","null","This experiment was…","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6551","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6552","HAKR15","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6553","HAKR15","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6554","HAKR15","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,1
"6555","HAKR15","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6556","HAKR15","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","in-ear","Fricatives #1","1. English 2. German",2021-10-28,2021-10-28,0
"6557","UABA20","Ok, continue","z","<p>Now you will hear ""z"" as in the first sound of ""zoo"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6558","UABA20","Ok, continue","s","<p>Now you will hear ""s"" as in the first sound of ""see"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6559","UABA20","s","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6560","UABA20","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6561","UABA20","s","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6562","UABA20","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6563","UABA20","s","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6564","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6565","UABA20","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6566","UABA20","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6567","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6568","UABA20","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6569","UABA20","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6570","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6571","UABA20","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6572","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6573","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6574","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6575","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6576","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6577","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6578","UABA20","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6579","UABA20","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6580","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6581","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6582","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6583","UABA20","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6584","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6585","UABA20","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6586","UABA20","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6587","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6588","UABA20","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6589","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6590","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6591","UABA20","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6592","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6593","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6594","UABA20","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6595","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6596","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6597","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6598","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6599","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6600","UABA20","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6601","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6602","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6603","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6604","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6605","UABA20","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6606","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6607","UABA20","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6608","UABA20","…very hard","null","This experiment was…","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6609","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6610","UABA20","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6611","UABA20","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6612","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6613","UABA20","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6614","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6615","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6616","UABA20","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6617","UABA20","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6618","UABA20","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6619","UABA20","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6620","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6621","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6622","UABA20","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6623","UABA20","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6624","UABA20","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,1
"6625","UABA20","Yes","null","<p>Did you hear a difference?</p>","Danish","normal","studio","in-ear","Fricatives #1","english, german, spanish",2021-10-28,2021-10-28,0
"6626","HAMA29","Ok, continue","s","<p>Now you will hear ""s"" as in the first sound of ""see"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6627","HAMA29","Ok, continue","z","<p>Now you will hear ""z"" as in the first sound of ""zoo"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6628","HAMA29","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6629","HAMA29","Maybe","null","<p>Did you hear a difference?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6630","HAMA29","s","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6631","HAMA29","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6632","HAMA29","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
